,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Calumet Ave & 33rd St,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.08620689655172414,0.10344827586206896,0.08620689655172414,0.29310344827586204,0.46551724137931033,0.4482758620689655,0.39655172413793105,0.6551724137931034,0.603448275862069,0.7241379310344828,0.5172413793103449,0.39655172413793105,0.7931034482758621,0.4827586206896552,1.0,0.7413793103448276,0.5689655172413793,0.5172413793103449,0.08620689655172414,0.08620689655172414
Campbell Ave & Irving Park Rd,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
Campbell Ave & North Ave,0.08955223880597014,0.0,0.0,0.014925373134328358,0.0,0.0,0.19402985074626866,0.40298507462686567,0.5671641791044776,0.6268656716417911,0.47761194029850745,0.3283582089552239,0.5970149253731343,0.6716417910447762,0.5671641791044776,0.835820895522388,0.6119402985074627,0.5671641791044776,1.0,0.8805970149253731,0.6567164179104478,0.40298507462686567,0.2835820895522388,0.1044776119402985
Canal St & Monroe St,0.03597122302158273,0.014388489208633094,0.0,0.0,0.0,0.014388489208633094,0.2158273381294964,0.60431654676259,1.0,0.2733812949640288,0.12949640287769784,0.2517985611510791,0.2805755395683453,0.2517985611510791,0.19424460431654678,0.5323741007194245,0.935251798561151,0.7913669064748201,0.4460431654676259,0.20863309352517986,0.10071942446043165,0.06474820143884892,0.05755395683453238,0.02158273381294964
Cannon Dr & Fullerton Ave,0.09821428571428571,0.026785714285714284,0.0,0.0,0.008928571428571428,0.008928571428571428,0.05357142857142857,0.15178571428571427,0.08928571428571429,0.3125,0.33035714285714285,0.45535714285714285,0.7857142857142857,1.0,0.7946428571428571,0.7767857142857143,0.6071428571428571,0.6607142857142857,0.6785714285714286,0.5357142857142857,0.45535714285714285,0.1875,0.09821428571428571,0.044642857142857144
Central Ave & Roscoe St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.2,1.0,0.9,0.0,0.0,0.0
Central Park & Augusta Blvd,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central Park Ave & Bloomingdale Ave,0.05555555555555555,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.05555555555555555,0.2222222222222222,0.25,0.19444444444444445,0.4722222222222222,0.5833333333333334,0.5833333333333334,0.9444444444444444,0.75,0.8333333333333334,0.6111111111111112,0.9166666666666666,1.0,0.7777777777777778,0.3611111111111111,0.027777777777777776,0.19444444444444445,0.05555555555555555
Central Park Ave & Douglas Blvd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
Central Park Ave & Elbridge Ave,0.24,0.08,0.12,0.04,0.0,0.0,0.72,0.92,0.36,0.36,0.24,0.52,0.64,0.6,0.56,0.8,0.6,0.8,0.72,1.0,0.84,0.6,0.68,0.28
Central Park Ave & North Ave,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.4444444444444444,0.2222222222222222,1.0,0.7777777777777778,0.5,0.2777777777777778,0.5,0.4444444444444444,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.2222222222222222
Central Park Ave & Ogden Ave,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.25,1.0,0.5833333333333334,1.0,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.25,0.16666666666666666
Central Park Blvd & 5th Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.75,0.0,0.25,1.0,0.75,0.25,0.75,0.5,0.0,0.0,0.0,0.0
Clark St & Drummond Pl,0.08984375,0.078125,0.07421875,0.03515625,0.0234375,0.03515625,0.09765625,0.3515625,0.25,0.28515625,0.37109375,0.55078125,0.640625,0.47265625,0.4609375,0.4453125,0.55078125,1.0,0.95703125,0.7265625,0.48828125,0.3125,0.37109375,0.13671875
Clark St & Wrightwood Ave,0.12121212121212122,0.08333333333333333,0.06060606060606061,0.022727272727272728,0.015151515151515152,0.08712121212121213,0.25,0.3977272727272727,0.3787878787878788,0.3712121212121212,0.4810606060606061,0.5340909090909091,0.7045454545454546,0.5643939393939394,0.5303030303030303,0.6060606060606061,0.7424242424242424,0.8901515151515151,1.0,0.6893939393939394,0.4621212121212121,0.3068181818181818,0.2537878787878788,0.13257575757575757
Clinton St & Jackson Blvd,0.038461538461538464,0.011538461538461539,0.0,0.019230769230769232,0.0,0.06538461538461539,0.3038461538461538,0.7230769230769231,0.4153846153846154,0.18846153846153846,0.17692307692307693,0.14615384615384616,0.21153846153846154,0.20384615384615384,0.24615384615384617,0.3769230769230769,0.7269230769230769,1.0,0.6423076923076924,0.3,0.11538461538461539,0.08846153846153847,0.06538461538461539,0.06153846153846154
Clinton St & Lake St,0.0735930735930736,0.09956709956709957,0.025974025974025976,0.021645021645021644,0.008658008658008658,0.025974025974025976,0.19047619047619047,0.43722943722943725,0.8484848484848485,0.39826839826839827,0.2857142857142857,0.3463203463203463,0.31601731601731603,0.36796536796536794,0.39826839826839827,0.4155844155844156,0.6406926406926406,1.0,0.5411255411255411,0.4025974025974026,0.19913419913419914,0.24675324675324675,0.2727272727272727,0.14285714285714285
Clinton St & Madison St,0.043478260869565216,0.043478260869565216,0.015527950310559006,0.006211180124223602,0.003105590062111801,0.012422360248447204,0.35714285714285715,0.6149068322981367,0.7049689440993789,0.3944099378881988,0.22981366459627328,0.3167701863354037,0.3385093167701863,0.3167701863354037,0.3416149068322981,0.35403726708074534,0.7018633540372671,1.0,0.6118012422360248,0.36024844720496896,0.2950310559006211,0.18944099378881987,0.2515527950310559,0.10559006211180125
Clinton St & Polk St,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.29411764705882354,0.4117647058823529,0.058823529411764705,0.23529411764705882,1.0,0.7058823529411765,0.7058823529411765,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.8823529411764706,0.7058823529411765,0.23529411764705882,0.23529411764705882,0.058823529411764705
Clinton St & Roosevelt Rd,0.2125,0.0625,0.05,0.0,0.0125,0.0375,0.1375,0.125,0.275,0.3625,0.3375,0.45,0.4875,0.9375,0.675,0.8,0.65,0.8,1.0,0.65,0.55,0.35,0.425,0.3375
Clinton St & Tilden St,0.16417910447761194,0.029850746268656716,0.014925373134328358,0.07462686567164178,0.0,0.014925373134328358,0.07462686567164178,0.5074626865671642,0.14925373134328357,0.23880597014925373,0.208955223880597,0.34328358208955223,0.43283582089552236,0.23880597014925373,0.2835820895522388,0.3283582089552239,0.6865671641791045,1.0,0.4925373134328358,0.3582089552238806,0.16417910447761194,0.08955223880597014,0.1044776119402985,0.08955223880597014
Clinton St & Washington Blvd,0.014644351464435146,0.0,0.0,0.008368200836820083,0.0,0.0020920502092050207,0.3054393305439331,0.36401673640167365,0.4895397489539749,0.26778242677824265,0.13389121338912133,0.13807531380753138,0.23221757322175732,0.13807531380753138,0.1506276150627615,0.25523012552301255,0.6548117154811716,1.0,0.45397489539748953,0.22594142259414227,0.06276150627615062,0.056485355648535567,0.043933054393305436,0.03347280334728033
Clybourn Ave & Division St,0.07142857142857142,0.12857142857142856,0.04285714285714286,0.08571428571428572,0.0,0.08571428571428572,0.37142857142857144,0.5571428571428572,0.8571428571428571,0.38571428571428573,0.24285714285714285,0.4142857142857143,0.5142857142857142,0.5714285714285714,0.5428571428571428,0.7285714285714285,0.7857142857142857,1.0,0.8857142857142857,0.7142857142857143,0.37142857142857144,0.37142857142857144,0.42857142857142855,0.21428571428571427
Colfax Ave & 83rd St,,,,,,,,,,,,,,,,,,,,,,,,
Columbus Dr & Randolph St,0.21081081081081082,0.016216216216216217,0.043243243243243246,0.02702702702702703,0.005405405405405406,0.08108108108108109,0.16756756756756758,0.4810810810810811,0.8702702702702703,0.4972972972972973,0.4540540540540541,0.5351351351351351,0.5891891891891892,0.5837837837837838,0.572972972972973,0.5945945945945946,0.8540540540540541,0.9675675675675676,1.0,0.5621621621621622,0.3621621621621622,0.3783783783783784,0.17297297297297298,0.08108108108108109
Commercial Ave & 130th St,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0
Commercial Ave & 83rd St,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.0
Constance Ave & 95th St,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
