,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Ashland Ave & McDowell Ave,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.2,0.1,0.5,0.1,0.3,0.3,0.2,0.2,0.4,0.4,0.1,0.4,0.1
Ashland Ave & Pershing Rd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.2
Ashland Ave & Wellington Ave,0.14864864864864866,0.02702702702702703,0.12162162162162163,0.10810810810810811,0.04054054054054054,0.013513513513513514,0.013513513513513514,0.24324324324324326,0.13513513513513514,0.32432432432432434,0.28378378378378377,0.43243243243243246,0.4189189189189189,0.5540540540540541,0.5540540540540541,0.40540540540540543,0.7027027027027027,1.0,0.8513513513513513,0.6756756756756757,0.581081081081081,0.5405405405405406,0.28378378378378377,0.36486486486486486
Austin Blvd & Chicago Ave,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.8333333333333334,0.3333333333333333,0.0,0.0
Austin Blvd & Lake St,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666
Broadway & Cornelia Ave,0.16877637130801687,0.10126582278481013,0.08016877637130802,0.0379746835443038,0.008438818565400843,0.008438818565400843,0.06329113924050633,0.20253164556962025,0.3037974683544304,0.20253164556962025,0.19831223628691982,0.32489451476793246,0.5021097046413502,0.5316455696202531,0.4936708860759494,0.5189873417721519,0.6877637130801688,1.0,0.9662447257383966,0.9620253164556962,0.620253164556962,0.6835443037974683,0.4472573839662447,0.27848101265822783
Broadway & Granville Ave,0.14634146341463414,0.10975609756097561,0.08536585365853659,0.012195121951219513,0.036585365853658534,0.0,0.024390243902439025,0.036585365853658534,0.3170731707317073,0.23170731707317074,0.4268292682926829,0.573170731707317,0.5487804878048781,0.6585365853658537,0.8048780487804879,0.7317073170731707,0.7682926829268293,1.0,0.9634146341463414,0.926829268292683,0.6707317073170732,0.47560975609756095,0.17073170731707318,0.14634146341463414
Broadway & Thorndale Ave,0.11224489795918367,0.05102040816326531,0.030612244897959183,0.02040816326530612,0.030612244897959183,0.11224489795918367,0.05102040816326531,0.1836734693877551,0.20408163265306123,0.15306122448979592,0.22448979591836735,0.24489795918367346,0.5918367346938775,0.673469387755102,0.6938775510204082,0.6530612244897959,0.7653061224489796,0.8673469387755102,1.0,0.7346938775510204,0.4897959183673469,0.35714285714285715,0.2755102040816326,0.07142857142857142
Burling St & Diversey Pkwy,0.08426966292134831,0.06741573033707865,0.016853932584269662,0.02247191011235955,0.11235955056179775,0.05056179775280899,0.1348314606741573,0.19101123595505617,0.2303370786516854,0.16292134831460675,0.25842696629213485,0.4157303370786517,0.4438202247191011,0.38202247191011235,0.6123595505617978,0.6404494382022472,0.7303370786516854,0.9101123595505618,1.0,0.7808988764044944,0.6573033707865169,0.5112359550561798,0.3089887640449438,0.1404494382022472
Burnham Greenway & 105th St,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,1.0,0.5,0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0
Burnham Greenway & 112th St,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.125,0.0625,0.125,0.125,0.1875,0.3125,0.25,0.3125,0.5,1.0,0.3125,0.4375,0.375,0.4375,0.25,0.0,0.0
Burnham Harbor,0.02702702702702703,0.033783783783783786,0.0,0.0,0.0,0.02027027027027027,0.1554054054054054,0.16891891891891891,0.23648648648648649,0.28378378378378377,0.38513513513513514,0.3581081081081081,0.5540540540540541,0.5743243243243243,0.5608108108108109,0.6554054054054054,0.7364864864864865,1.0,0.7837837837837838,0.6486486486486487,0.3108108108108108,0.19594594594594594,0.07432432432432433,0.06756756756756757
California & 16th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
California Ave & 21st St,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.0,0.0,0.8571428571428571,0.35714285714285715,1.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.5,0.2857142857142857,0.7857142857142857,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.14285714285714285
California Ave & 23rd Pl,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.375,0.625,0.25,1.0,0.375,0.375,0.125,0.5,0.75,0.5,0.375,0.5,0.25,0.375,0.25
California Ave & 26th St,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0
California Ave & 29th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
California Ave & 36th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
California Ave & Altgeld St,0.1320754716981132,0.24528301886792453,0.05660377358490566,0.0,0.018867924528301886,0.0,0.07547169811320754,0.09433962264150944,0.1509433962264151,0.1509433962264151,0.32075471698113206,0.37735849056603776,0.4528301886792453,0.37735849056603776,0.33962264150943394,0.41509433962264153,0.6037735849056604,0.7358490566037735,0.7358490566037735,1.0,0.8679245283018868,0.32075471698113206,0.33962264150943394,0.2641509433962264
California Ave & Byron St,0.15625,0.03125,0.03125,0.0625,0.0625,0.03125,0.1875,0.28125,0.25,0.28125,0.15625,0.40625,0.5625,0.34375,0.3125,0.375,0.84375,0.9375,1.0,0.625,0.78125,0.21875,0.28125,0.21875
California Ave & Division St,0.2,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.1,0.06666666666666667,0.38333333333333336,0.21666666666666667,0.16666666666666666,0.2,0.31666666666666665,0.31666666666666665,0.43333333333333335,0.43333333333333335,0.5666666666666667,0.85,1.0,0.7833333333333333,0.5666666666666667,0.55,0.35,0.3,0.23333333333333334
California Ave & Lake St,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556,1.0,1.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.0,0.0,0.1111111111111111,0.2222222222222222
Calumet Ave & 33rd St,0.05970149253731343,0.04477611940298507,0.04477611940298507,0.014925373134328358,0.0,0.04477611940298507,0.029850746268656716,0.13432835820895522,0.11940298507462686,0.08955223880597014,0.13432835820895522,0.29850746268656714,0.5522388059701493,0.47761194029850745,0.2537313432835821,0.373134328358209,0.7761194029850746,0.6268656716417911,1.0,0.6716417910447762,0.9402985074626866,0.43283582089552236,0.40298507462686567,0.1791044776119403
Campbell Ave & Irving Park Rd,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
Campbell Ave & North Ave,0.2236842105263158,0.07894736842105263,0.17105263157894737,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.14473684210526316,0.11842105263157894,0.15789473684210525,0.18421052631578946,0.17105263157894737,0.3157894736842105,0.42105263157894735,0.3815789473684211,0.6052631578947368,0.42105263157894735,0.7368421052631579,1.0,0.6447368421052632,0.40789473684210525,0.5789473684210527,0.5,0.4473684210526316
Canal St & Monroe St,0.023121387283236993,0.0,0.005780346820809248,0.0,0.06358381502890173,0.028901734104046242,0.16184971098265896,0.5838150289017341,1.0,0.3352601156069364,0.1329479768786127,0.1329479768786127,0.15606936416184972,0.1676300578034682,0.19653179190751446,0.30057803468208094,0.5375722543352601,0.4393063583815029,0.3699421965317919,0.09248554913294797,0.08670520231213873,0.06936416184971098,0.04046242774566474,0.023121387283236993
Cannon Dr & Fullerton Ave,0.06956521739130435,0.017391304347826087,0.0,0.06086956521739131,0.02608695652173913,0.017391304347826087,0.06086956521739131,0.1565217391304348,0.21739130434782608,0.16521739130434782,0.26956521739130435,0.5043478260869565,0.7913043478260869,1.0,0.6260869565217392,0.8,0.6,0.6869565217391305,0.9130434782608695,0.591304347826087,0.2608695652173913,0.1826086956521739,0.23478260869565218,0.2
Central Ave & Roscoe St,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.0,0.0,0.2857142857142857
Central Park & Augusta Blvd,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Central Park Ave & Bloomingdale Ave,0.1891891891891892,0.05405405405405406,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.13513513513513514,0.16216216216216217,0.21621621621621623,0.1891891891891892,0.2702702702702703,0.6756756756756757,0.7567567567567568,0.8108108108108109,0.7837837837837838,0.7027027027027027,0.972972972972973,1.0,0.7027027027027027,0.35135135135135137,0.5405405405405406,0.35135135135135137,0.32432432432432434
Central Park Ave & Douglas Blvd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.25,0.0,0.5,0.5,0.0,0.25,0.0
Central Park Ave & Elbridge Ave,0.12698412698412698,0.09523809523809523,0.07936507936507936,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.06349206349206349,0.06349206349206349,0.015873015873015872,0.06349206349206349,0.12698412698412698,0.20634920634920634,0.12698412698412698,0.12698412698412698,0.09523809523809523,0.23809523809523808,1.0,0.25396825396825395,0.49206349206349204,0.42857142857142855,0.31746031746031744,0.47619047619047616,0.25396825396825395
Central Park Ave & North Ave,0.3125,0.0,0.0,0.125,0.0625,0.0,0.1875,0.125,0.0625,0.3125,0.4375,0.3125,0.25,0.8125,0.3125,0.5625,1.0,0.875,0.375,0.5,0.5,0.4375,0.4375,0.8125
Central Park Ave & Ogden Ave,0.25,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,1.0,0.4166666666666667,0.0,0.16666666666666666,0.4166666666666667,0.25,0.5833333333333334,0.25,1.0,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.25,0.75,0.16666666666666666,0.25
Central Park Blvd & 5th Ave,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.0,1.0,0.25,0.5,1.0,0.5,0.25,0.25,0.0,0.0,0.0
